,title,name,stars,text,label_sentimen,text_clean,text_casefoldingText,text_slangwords,text_stemming,text_tokenizingText,text_stopword,text_final
21,Terminal Bulupitu Purwokerto,Re,1,"Bintang 1 aja kayanya masih kebagusan ini.
Tolong dong pemerintah setempat atau dinas perhubungan kota purwokerto kerja, diperbaiki lagi ini terminal berantakan banget sistemnya. Calo calonya dibina biar ga ngasih harga ga masuk akal gini. Udah harga mahal dikasih bus kaya delman.
Gimana kotanya mau maju, kalau hal hal kaya gini aja acuh. Padahal udah banyak keluhan yang serupa. Pertama dan terakhir kalinya saya kesini",Negatif,Bintang  aja kayanya masih kebagusan ini Tolong dong pemerintah setempat atau dinas perhubungan kota purwokerto kerja diperbaiki lagi ini terminal berantakan banget sistemnya Calo calonya dibina biar ga ngasih harga ga masuk akal gini Udah harga mahal dikasih bus kaya delman Gimana kotanya mau maju kalau hal hal kaya gini aja acuh Padahal udah banyak keluhan yang serupa Pertama dan terakhir kalinya saya kesini,bintang  aja kayanya masih kebagusan ini tolong dong pemerintah setempat atau dinas perhubungan kota purwokerto kerja diperbaiki lagi ini terminal berantakan banget sistemnya calo calonya dibina biar ga ngasih harga ga masuk akal gini udah harga mahal dikasih bus kaya delman gimana kotanya mau maju kalau hal hal kaya gini aja acuh padahal udah banyak keluhan yang serupa pertama dan terakhir kalinya saya kesini,bintang saja kayanya masih kebagusan ini tolong dong pemerintah setempat atau dinas perhubungan kota purwokerto kerja diperbaiki lagi ini terminal berantakan  sekali sistemnya calo calonya dibina biar enggak mengasih harga enggak masuk akal begini sudah harga mahal dikasih bus kayak delman bagaimana kotanya mau maju kalau hal hal kayak begini saja acuh padahal sudah banyak keluhan yang serupa pertama dan terakhir kalinya saya kesini,bintang saja kaya masih bagus ini tolong dong perintah tempat atau dinas hubung kota purwokerto kerja baik lagi ini terminal beranta sekali sistem calo calo bina biar enggak asih harga enggak masuk akal begini sudah harga mahal kasih bus kayak delman bagaimana kota mau maju kalau hal hal kayak begini saja acuh padahal sudah banyak keluh yang rupa pertama dan akhir kali saya kesini,"['bintang', 'saja', 'kaya', 'masih', 'bagus', 'ini', 'tolong', 'dong', 'perintah', 'tempat', 'atau', 'dinas', 'hubung', 'kota', 'purwokerto', 'kerja', 'baik', 'lagi', 'ini', 'terminal', 'beranta', 'sekali', 'sistem', 'calo', 'calo', 'bina', 'biar', 'enggak', 'asih', 'harga', 'enggak', 'masuk', 'akal', 'begini', 'sudah', 'harga', 'mahal', 'kasih', 'bus', 'kayak', 'delman', 'bagaimana', 'kota', 'mau', 'maju', 'kalau', 'hal', 'hal', 'kayak', 'begini', 'saja', 'acuh', 'padahal', 'sudah', 'banyak', 'keluh', 'yang', 'rupa', 'pertama', 'dan', 'akhir', 'kali', 'saya', 'kesini']","['bintang', 'kaya', 'bagus', 'tolong', 'perintah', 'dinas', 'hubung', 'kota', 'purwokerto', 'kerja', 'terminal', 'beranta', 'sistem', 'calo', 'calo', 'bina', 'biar', 'asih', 'harga', 'masuk', 'akal', 'harga', 'mahal', 'kasih', 'bus', 'kayak', 'delman', 'kota', 'maju', 'kayak', 'acuh', 'keluh', 'rupa', 'kali', 'kesini']",bintang kaya bagus tolong perintah dinas hubung kota purwokerto kerja terminal beranta sistem calo calo bina biar asih harga masuk akal harga mahal kasih bus kayak delman kota maju kayak acuh keluh rupa kali kesini
22,Terminal Bulupitu Purwokerto,xxxfffa,2,"terminal nya bagus tapi sayang bangettt banyak calooo yang ga ngotak kalo matok in harga , warung2 juga ngasih hrg makanannya ga masuk akal banget, beli indomie 1 sama bakso kecil isi 5 + teh anget tawar 2 dipatok harga 40rebuu , ampunnnn kapok bangettt!!",Negatif,terminal nya bagus tapi sayang bangettt banyak calooo yang ga ngotak kalo matok in harga  warung juga ngasih hrg makanannya ga masuk akal banget beli indomie  sama bakso kecil isi   teh anget tawar  dipatok harga rebuu  ampunnnn kapok bangettt,terminal nya bagus tapi sayang bangettt banyak calooo yang ga ngotak kalo matok in harga  warung juga ngasih hrg makanannya ga masuk akal banget beli indomie  sama bakso kecil isi   teh anget tawar  dipatok harga rebuu  ampunnnn kapok bangettt,terminal nya bagus tapi sayang banget banyak calooo yang enggak ngotak kalo matok ini harga warung juga mengasih hrg makanannya enggak masuk akal  sekali beli indomie sama bakso kecil isi teh anget tawar dipatok harga rebuu ampun kapok banget,terminal nya bagus tapi sayang banget banyak calooo yang enggak ngotak kalo matok ini harga warung juga asih hrg makan enggak masuk akal sekali beli indomie sama bakso kecil isi teh anget tawar patok harga rebuu ampun kapok banget,"['terminal', 'nya', 'bagus', 'tapi', 'sayang', 'banget', 'banyak', 'calooo', 'yang', 'enggak', 'ngotak', 'kalo', 'matok', 'ini', 'harga', 'warung', 'juga', 'asih', 'hrg', 'makan', 'enggak', 'masuk', 'akal', 'sekali', 'beli', 'indomie', 'sama', 'bakso', 'kecil', 'isi', 'teh', 'anget', 'tawar', 'patok', 'harga', 'rebuu', 'ampun', 'kapok', 'banget']","['terminal', 'bagus', 'sayang', 'banget', 'calooo', 'ngotak', 'kalo', 'matok', 'harga', 'warung', 'asih', 'hrg', 'makan', 'masuk', 'akal', 'beli', 'indomie', 'bakso', 'isi', 'teh', 'anget', 'tawar', 'patok', 'harga', 'rebuu', 'ampun', 'kapok', 'banget']",terminal bagus sayang banget calooo ngotak kalo matok harga warung asih hrg makan masuk akal beli indomie bakso isi teh anget tawar patok harga rebuu ampun kapok banget
23,Terminal Bulupitu Purwokerto,Rafardhan Zahir Ramadhan,1,Calo ga bertanggung jawab kok berkeliaran...atau sengaja ada oknum pelihara,Negatif,Calo ga bertanggung jawab kok berkeliaranatau sengaja ada oknum pelihara,calo ga bertanggung jawab kok berkeliaranatau sengaja ada oknum pelihara,calo enggak bertanggung jawab kok berkeliaranatau sengaja ada oknum pelihara,calo enggak tanggung jawab kok berkeliaranatau sengaja ada oknum pelihara,"['calo', 'enggak', 'tanggung', 'jawab', 'kok', 'berkeliaranatau', 'sengaja', 'ada', 'oknum', 'pelihara']","['calo', 'tanggung', 'berkeliaranatau', 'sengaja', 'oknum', 'pelihara']",calo tanggung berkeliaranatau sengaja oknum pelihara
24,Terminal Bulupitu Purwokerto,Agus Sunaryo,5,"Terminalnya sudah bagus dan tertata rapi, calo2 masih ada tapi udah lbh kondusif. Mantap pokoknya perkembangan terminal ini, banyak penjual2 makanan dan agen2 tiket bus yang ramah2.
Tempat parkir luas ada di depan terminal, ada taman bermain anak untuk pengunjung yang sedang menunggu kedatangan atau mengantar penumpang.",Positif,Terminalnya sudah bagus dan tertata rapi calo masih ada tapi udah lbh kondusif Mantap pokoknya perkembangan terminal ini banyak penjual makanan dan agen tiket bus yang ramah Tempat parkir luas ada di depan terminal ada taman bermain anak untuk pengunjung yang sedang menunggu kedatangan atau mengantar penumpang,terminalnya sudah bagus dan tertata rapi calo masih ada tapi udah lbh kondusif mantap pokoknya perkembangan terminal ini banyak penjual makanan dan agen tiket bus yang ramah tempat parkir luas ada di depan terminal ada taman bermain anak untuk pengunjung yang sedang menunggu kedatangan atau mengantar penumpang,terminalnya sudah bagus dan tertata rapi calo masih ada tapi sudah lebih kondusif mantap pokoknya perkembangan terminal ini banyak penjual makanan dan agen tiket bus yang ramah tempat parkir luas ada di depan terminal ada taman bermain anak untuk pengunjung yang sedang menunggu kedatangan atau mengantar penumpang,terminal sudah bagus dan tata rapi calo masih ada tapi sudah lebih kondusif mantap pokok kembang terminal ini banyak jual makan dan agen tiket bus yang ramah tempat parkir luas ada di depan terminal ada taman main anak untuk unjung yang sedang tunggu datang atau antar tumpang,"['terminal', 'sudah', 'bagus', 'dan', 'tata', 'rapi', 'calo', 'masih', 'ada', 'tapi', 'sudah', 'lebih', 'kondusif', 'mantap', 'pokok', 'kembang', 'terminal', 'ini', 'banyak', 'jual', 'makan', 'dan', 'agen', 'tiket', 'bus', 'yang', 'ramah', 'tempat', 'parkir', 'luas', 'ada', 'di', 'depan', 'terminal', 'ada', 'taman', 'main', 'anak', 'untuk', 'unjung', 'yang', 'sedang', 'tunggu', 'datang', 'atau', 'antar', 'tumpang']","['terminal', 'bagus', 'tata', 'rapi', 'calo', 'kondusif', 'mantap', 'pokok', 'kembang', 'terminal', 'jual', 'makan', 'agen', 'tiket', 'bus', 'ramah', 'parkir', 'luas', 'terminal', 'taman', 'main', 'anak', 'unjung', 'tunggu', 'tumpang']",terminal bagus tata rapi calo kondusif mantap pokok kembang terminal jual makan agen tiket bus ramah parkir luas terminal taman main anak unjung tunggu tumpang
25,Terminal Bulupitu Purwokerto,Humas Bulupitu,5,"Terminal yang sangat bersih,aman dan nyaman",Positif,Terminal yang sangat bersihaman dan nyaman,terminal yang sangat bersihaman dan nyaman,terminal yang sangat bersihaman dan nyaman,terminal yang sangat bersihaman dan nyaman,"['terminal', 'yang', 'sangat', 'bersihaman', 'dan', 'nyaman']","['terminal', 'bersihaman', 'nyaman']",terminal bersihaman nyaman
26,Terminal Bulupitu Purwokerto,novie ari,5,"Pelayanan bagus, petugas dishubnya baik, bawa lansia naik kursi roda diantar...",Positif,Pelayanan bagus petugas dishubnya baik bawa lansia naik kursi roda diantar,pelayanan bagus petugas dishubnya baik bawa lansia naik kursi roda diantar,pelayanan bagus petugas dishubnya baik bawa lansia naik kursi roda diantar,layan bagus tugas dishubnya baik bawa lansia naik kursi roda antar,"['layan', 'bagus', 'tugas', 'dishubnya', 'baik', 'bawa', 'lansia', 'naik', 'kursi', 'roda', 'antar']","['layan', 'bagus', 'tugas', 'dishubnya', 'bawa', 'lansia', 'kursi', 'roda']",layan bagus tugas dishubnya bawa lansia kursi roda
27,Terminal Bulupitu Purwokerto,Mei lusiana dewi,1,"Masih banyak calo tiket penipu berkeliaran. Setidaknya kalo ada orang tidak tau ya dikasih tau bukan malah dibodohi !! Dimintai pertanggung jawaban malah ngumpet !
Jangan membodohi orang kalo mau hidup kalian berkah !!",Negatif,Masih banyak calo tiket penipu berkeliaran Setidaknya kalo ada orang tidak tau ya dikasih tau bukan malah dibodohi  Dimintai pertanggung jawaban malah ngumpet  Jangan membodohi orang kalo mau hidup kalian berkah,masih banyak calo tiket penipu berkeliaran setidaknya kalo ada orang tidak tau ya dikasih tau bukan malah dibodohi  dimintai pertanggung jawaban malah ngumpet  jangan membodohi orang kalo mau hidup kalian berkah,masih banyak calo tiket penipu berkeliaran setidaknya kalo ada orang tidak tau ya dikasih tau bukan malah dibodohi dimintai pertanggung jawaban malah ngumpet jangan membodohi orang kalo mau hidup kalian berkah,masih banyak calo tiket tipu liar tidak kalo ada orang tidak tau ya kasih tau bukan malah bodoh minta tanggung jawab malah ngumpet jangan bodoh orang kalo mau hidup kalian berkah,"['masih', 'banyak', 'calo', 'tiket', 'tipu', 'liar', 'tidak', 'kalo', 'ada', 'orang', 'tidak', 'tau', 'ya', 'kasih', 'tau', 'bukan', 'malah', 'bodoh', 'minta', 'tanggung', 'jawab', 'malah', 'ngumpet', 'jangan', 'bodoh', 'orang', 'kalo', 'mau', 'hidup', 'kalian', 'berkah']","['calo', 'tiket', 'tipu', 'liar', 'tidak', 'kalo', 'orang', 'tidak', 'tau', 'kasih', 'tau', 'bodoh', 'tanggung', 'ngumpet', 'bodoh', 'orang', 'kalo', 'hidup', 'berkah']",calo tiket tipu liar tidak kalo orang tidak tau kasih tau bodoh tanggung ngumpet bodoh orang kalo hidup berkah
28,Terminal Bulupitu Purwokerto,ferdi putra,1,"di urus tu calo nya kocak ktanya ke ps minggu malah kp rambutan, katanya naik murni jaya di kasih nya sumber alam, butuh penumpang butuh duit ga gitu juga kali kocak, mikir lah di kasih duit di kasih penumpang rezeki ya di hargain juga penumpangnya ga ngotak",Negatif,di urus tu calo nya kocak ktanya ke ps minggu malah kp rambutan katanya naik murni jaya di kasih nya sumber alam butuh penumpang butuh duit ga gitu juga kali kocak mikir lah di kasih duit di kasih penumpang rezeki ya di hargain juga penumpangnya ga ngotak,di urus tu calo nya kocak ktanya ke ps minggu malah kp rambutan katanya naik murni jaya di kasih nya sumber alam butuh penumpang butuh duit ga gitu juga kali kocak mikir lah di kasih duit di kasih penumpang rezeki ya di hargain juga penumpangnya ga ngotak,di urus itu calo nya kocak katanya ke pas minggu malah kp rambutan katanya naik murni jaya di kasih nya sumber alam butuh penumpang butuh duit enggak begitu juga kali kocak mikir lah di kasih duit di kasih penumpang rezeki ya di hargain juga penumpangnya enggak ngotak,di urus itu calo nya kocak kata ke pas minggu malah kp rambutan kata naik murni jaya di kasih nya sumber alam butuh tumpang butuh duit enggak begitu juga kali kocak mikir lah di kasih duit di kasih tumpang rezeki ya di hargain juga tumpang enggak ngotak,"['di', 'urus', 'itu', 'calo', 'nya', 'kocak', 'kata', 'ke', 'pas', 'minggu', 'malah', 'kp', 'rambutan', 'kata', 'naik', 'murni', 'jaya', 'di', 'kasih', 'nya', 'sumber', 'alam', 'butuh', 'tumpang', 'butuh', 'duit', 'enggak', 'begitu', 'juga', 'kali', 'kocak', 'mikir', 'lah', 'di', 'kasih', 'duit', 'di', 'kasih', 'tumpang', 'rezeki', 'ya', 'di', 'hargain', 'juga', 'tumpang', 'enggak', 'ngotak']","['urus', 'calo', 'kocak', 'pas', 'minggu', 'kp', 'rambutan', 'murni', 'jaya', 'kasih', 'sumber', 'alam', 'butuh', 'tumpang', 'butuh', 'duit', 'kali', 'kocak', 'mikir', 'kasih', 'duit', 'kasih', 'tumpang', 'rezeki', 'hargain', 'tumpang', 'ngotak']",urus calo kocak pas minggu kp rambutan murni jaya kasih sumber alam butuh tumpang butuh duit kali kocak mikir kasih duit kasih tumpang rezeki hargain tumpang ngotak
29,Terminal Bulupitu Purwokerto,Herdy Nova Cahya,4,"Terminal bagus, fasilitas baik mantap terminal bulupitu Purwokerto
Bersih dan nyaman",Positif,Terminal bagus fasilitas baik mantap terminal bulupitu Purwokerto Bersih dan nyaman,terminal bagus fasilitas baik mantap terminal bulupitu purwokerto bersih dan nyaman,terminal bagus fasilitas baik mantap terminal bulupitu purwokerto bersih dan nyaman,terminal bagus fasilitas baik mantap terminal bulupitu purwokerto bersih dan nyaman,"['terminal', 'bagus', 'fasilitas', 'baik', 'mantap', 'terminal', 'bulupitu', 'purwokerto', 'bersih', 'dan', 'nyaman']","['terminal', 'bagus', 'fasilitas', 'mantap', 'terminal', 'bulupitu', 'purwokerto', 'bersih', 'nyaman']",terminal bagus fasilitas mantap terminal bulupitu purwokerto bersih nyaman
30,Terminal Bulupitu Purwokerto,asep muhamad karim,1,"pelayanan yang sangat membagongkan dan penipuan mobil triplek banyak boongnyaa,ya pantas aja peminat bus kurang orang pertama naik bus langsung dikasih pelayanan yang jelek mobil yang jelek bayar mahal, jalan mulus aja ajrug ajrugan😂",Negatif,pelayanan yang sangat membagongkan dan penipuan mobil triplek banyak boongnyaaya pantas aja peminat bus kurang orang pertama naik bus langsung dikasih pelayanan yang jelek mobil yang jelek bayar mahal jalan mulus aja ajrug ajrugan,pelayanan yang sangat membagongkan dan penipuan mobil triplek banyak boongnyaaya pantas aja peminat bus kurang orang pertama naik bus langsung dikasih pelayanan yang jelek mobil yang jelek bayar mahal jalan mulus aja ajrug ajrugan,pelayanan yang sangat membagongkan dan penipuan mobil triplek banyak boongnyaaya pantas saja peminat bus kurang orang pertama naik bus langsung dikasih pelayanan yang jelek mobil yang jelek bayar mahal jalan mulus saja ajrug ajrugan,layan yang sangat bagong dan tipu mobil triplek banyak boongnyaaya pantas saja minat bus kurang orang pertama naik bus langsung kasih layan yang jelek mobil yang jelek bayar mahal jalan mulus saja ajrug ajrugan,"['layan', 'yang', 'sangat', 'bagong', 'dan', 'tipu', 'mobil', 'triplek', 'banyak', 'boongnyaaya', 'pantas', 'saja', 'minat', 'bus', 'kurang', 'orang', 'pertama', 'naik', 'bus', 'langsung', 'kasih', 'layan', 'yang', 'jelek', 'mobil', 'yang', 'jelek', 'bayar', 'mahal', 'jalan', 'mulus', 'saja', 'ajrug', 'ajrugan']","['layan', 'bagong', 'tipu', 'mobil', 'triplek', 'boongnyaaya', 'minat', 'bus', 'orang', 'bus', 'langsung', 'kasih', 'layan', 'jelek', 'mobil', 'jelek', 'bayar', 'mahal', 'jalan', 'mulus', 'ajrug', 'ajrugan']",layan bagong tipu mobil triplek boongnyaaya minat bus orang bus langsung kasih layan jelek mobil jelek bayar mahal jalan mulus ajrug ajrugan
31,Terminal Bulupitu Purwokerto,rita saripah,1,"Hati hati banyak calo di janjikan dapet bus bagus dengan harga lumayan mahal dengan fasilitas ac dan toilet nya ternyata yang dateng bus majapahit, bus aladin tujuan bandung hati hati menjalankan ugal ugalan hampir tabrakan di jalan malangbong",Negatif,Hati hati banyak calo di janjikan dapet bus bagus dengan harga lumayan mahal dengan fasilitas ac dan toilet nya ternyata yang dateng bus majapahit bus aladin tujuan bandung hati hati menjalankan ugal ugalan hampir tabrakan di jalan malangbong,hati hati banyak calo di janjikan dapet bus bagus dengan harga lumayan mahal dengan fasilitas ac dan toilet nya ternyata yang dateng bus majapahit bus aladin tujuan bandung hati hati menjalankan ugal ugalan hampir tabrakan di jalan malangbong,hati hati banyak calo di janjikan dapat bus bagus dengan harga lumayan mahal dengan fasilitas ac dan toilet nya ternyata yang datang bus majapahit bus bank aladin tujuan bandung hati hati menjalankan ugal ugalan hampir tabrakan di jalan malangbong,hati hati banyak calo di janji dapat bus bagus dengan harga lumayan mahal dengan fasilitas ac dan toilet nya nyata yang datang bus majapahit bus bank aladin tuju bandung hati hati jalan ugal ugalan hampir tabrak di jalan malangbong,"['hati', 'hati', 'banyak', 'calo', 'di', 'janji', 'dapat', 'bus', 'bagus', 'dengan', 'harga', 'lumayan', 'mahal', 'dengan', 'fasilitas', 'ac', 'dan', 'toilet', 'nya', 'nyata', 'yang', 'datang', 'bus', 'majapahit', 'bus', 'bank', 'aladin', 'tuju', 'bandung', 'hati', 'hati', 'jalan', 'ugal', 'ugalan', 'hampir', 'tabrak', 'di', 'jalan', 'malangbong']","['hati', 'hati', 'calo', 'janji', 'bus', 'bagus', 'harga', 'lumayan', 'mahal', 'fasilitas', 'ac', 'toilet', 'nyata', 'bus', 'majapahit', 'bus', 'bank', 'aladin', 'tuju', 'bandung', 'hati', 'hati', 'jalan', 'ugal', 'ugalan', 'tabrak', 'jalan', 'malangbong']",hati hati calo janji bus bagus harga lumayan mahal fasilitas ac toilet nyata bus majapahit bus bank aladin tuju bandung hati hati jalan ugal ugalan tabrak jalan malangbong
